Feature,Mean,Std Dev,Min Val,Max Val,25 Percentile,50 Percentile,75 Percentile
298,-0.1083199375,0.3345211265090694,-0.822648,0.833608,-0.34979099999999996,-0.11377899999999999,0.13463150000000002
299,-0.0519613088235294,0.26724774849008975,-0.875056,0.649083,-0.23271200000000003,-0.0464665,0.12635125
300,0.008879113970588236,0.2765992332170682,-0.526825,1.975924,-0.16095700000000002,-0.023365999999999998,0.14238075
301,0.002414933823529413,0.23683834138339652,-2.0,2.0,-0.052133,-0.003091,0.04995025
302,-0.08603282352941177,0.2929650503213898,-0.917283,0.508228,-0.28918325,-0.0842955,0.14332525
303,-0.1617437794117647,0.35908686247920185,-1.289345,0.551175,-0.30212574999999997,-0.109385,0.089099
304,0.014336117647058822,0.21467835196161897,-2.0,2.0,-0.027998250000000002,0.027237499999999998,0.0662985
305,-0.0927852794117647,0.2938992473470661,-0.889788,1.058309,-0.300974,-0.12493900000000001,0.09256474999999999
306,-0.03866568014705882,0.22363192934801612,-0.807887,0.919324,-0.156308,-0.059364,0.060422500000000004
307,0.0033864558823529407,0.18236406842601358,-0.706126,1.911679,-0.035457499999999996,0.009847,0.054956000000000005
308,0.008677294117647057,0.18596358180553232,-2.0,0.615188,-0.021609499999999997,0.0181335,0.06446400000000001
309,0.04999133823529412,0.23485405121446987,-0.617965,2.0,-0.01646,0.0298885,0.07569000000000001
310,-0.04881618382352942,0.26357673466151466,-1.163518,0.855268,-0.2280295,-0.050648,0.10046375
311,-0.10713513602941177,0.24756068633994133,-0.83102,1.095815,-0.21053449999999999,-0.136138,-0.04950500000000001
312,-0.03157943014705883,0.27334043185150486,-0.986818,1.049928,-0.20209900000000003,-0.0749815,0.11254800000000001
313,-0.26148374999999996,0.5544552247849215,-1.664185,0.873483,-0.43403149999999996,-0.1051825,0.09843025
314,0.005374742647058824,0.3027471924227422,-2.0,2.0,-0.037956500000000004,0.0216545,0.07864499999999999
315,-0.02538526838235294,0.27833393370385867,-2.0,1.280734,-0.0559025,0.0048815,0.05829675
316,-0.0935136875,0.258757310727827,-0.698004,1.016238,-0.23780900000000002,-0.1311955,0.015967
317,0.013814595588235293,0.22053839324826782,-0.837752,1.874245,-0.03926175,0.015042,0.056879250000000006
318,-0.1889397205882353,0.36039107492294137,-0.83596,0.869838,-0.47062475000000004,-0.23613099999999998,0.042159999999999996
319,0.030383893382352943,0.25737336284813356,-2.0,2.0,-0.03956325,0.0160195,0.0776945
320,-0.10254244485294117,0.2559013941590989,-0.844241,0.858871,-0.27695400000000003,-0.1489885,0.049152999999999995
321,-0.06031105514705882,0.2824549204166076,-0.940088,0.665595,-0.253318,-0.057482500000000006,0.15034350000000002
322,-0.07407809926470589,0.28679142244973754,-0.937199,0.709931,-0.288648,-0.0610845,0.1355495
323,0.009001154411764708,0.25288472069161794,-2.0,2.0,-0.026696749999999998,0.017414,0.06639525
324,-0.06594134558823529,0.26176644449766046,-0.893433,0.773167,-0.25179225,-0.076346,0.11118149999999999
325,-0.006709816176470588,0.35188946943840577,-2.0,2.0,-0.0428045,0.0117735,0.08354775
326,-0.08905431985294117,0.2658136000142463,-0.602016,1.008682,-0.25823799999999997,-0.141759,0.0454755
327,-0.030339117647058825,0.22513453883926499,-1.202506,0.423829,-0.0328055,0.0264965,0.08032575
328,-0.22239634191176472,0.3790127350404116,-1.054296,1.177131,-0.45206875,-0.338496,-0.13670649999999998
329,-0.3600487389705882,0.45714861823609493,-1.150034,1.155441,-0.71565125,-0.4543205,-0.031117000000000002
330,-0.0610004705882353,0.2612872442017186,-0.586248,0.631029,-0.27657925,-0.07496649999999999,0.132183
331,-0.049743856617647055,0.2518824521859865,-0.850468,0.962485,-0.22366275,-0.0356895,0.1210175
332,0.015161139705882357,0.26207462104904883,-2.0,1.981561,-0.00037475000000000003,0.031892000000000004,0.06763875
333,-0.05806900367647059,0.29840747052772265,-0.80579,0.983027,-0.25891325,-0.14986,0.069762
334,-0.0737230955882353,0.28742866174315573,-0.910598,0.90509,-0.2465345,-0.1358525,0.039357
335,0.04544077941176471,0.21676275115345142,-0.995053,2.0,-0.01634125,0.030688,0.08015625
336,-0.09527923897058824,0.2933425467590514,-0.902344,0.74555,-0.29325475,-0.125786,0.11461475
337,-0.09897911397058824,0.2647760361379213,-0.657472,1.369774,-0.23583075,-0.155193,-0.050020749999999996
338,0.05676059926470589,0.2666538963703377,-0.728579,1.40199,-0.077279,-0.010291,0.11981349999999999
339,-0.059211393382352935,0.25706505724267503,-2.0,1.320052,-0.09992200000000001,-0.048795000000000005,0.0011015
340,-0.12810712500000002,0.44902801919538216,-1.37469,0.738616,-0.29410125000000004,0.0027064999999999997,0.16410575
341,-0.016669573529411758,0.32215053761357465,-2.0,2.0,-0.0643135,-0.0049125,0.0655125
342,-0.08265519117647058,0.2904725467523595,-1.38163,0.625026,-0.26568424999999996,-0.035167500000000004,0.12116474999999999
343,0.03559756617647059,0.20090974605525802,-1.419431,2.0,-0.0265595,0.035067,0.082909
344,-0.08308897058823529,0.2606324028258123,-1.32169,0.851842,-0.25442725,-0.1239605,0.05659325
345,-0.11905192279411765,0.292278540472434,-1.04836,0.726926,-0.33429175,-0.1122755,0.07385825
346,-0.09174133823529411,0.3260668228674919,-0.989844,0.945961,-0.24479675,-0.065666,0.11150325
347,-0.028493110294117645,0.22713895986430385,-2.0,0.675776,-0.055569,0.007488,0.06145075
348,-0.3253610036764706,0.3686353842692957,-1.453885,1.049941,-0.5201635,-0.379193,-0.23373125
349,-0.07474489705882352,0.29025257292554907,-0.973571,0.597197,-0.2560665,-0.024836499999999997,0.14552474999999998
350,-0.22810548161764707,0.3571727570363921,-1.262407,1.461733,-0.41795025,-0.2511985,-0.053191
351,-0.038407187499999995,0.27028705062880015,-1.910483,1.853389,-0.1146995,-0.0533085,0.016167
352,-0.1623294595588235,0.24262475714858558,-0.834593,1.110333,-0.26895825,-0.1925775,-0.12293325
353,0.04003013602941176,0.28158045833685097,-2.0,2.0,-0.0247665,0.032037,0.1078945
354,0.0019174963235294089,0.24007238348017654,-2.0,1.025113,-0.08233175000000001,0.003001,0.101392
355,-0.023486040441176467,0.25421836652170765,-2.0,0.522887,-0.0609215,0.008202000000000001,0.06328925
356,-0.0003734963235294117,0.248804308023468,-2.0,2.0,-0.02982875,0.0140415,0.058013749999999996
357,-0.011081897058823531,0.27485813020116506,-2.0,2.0,-0.0632125,-0.0047565,0.0561845
358,-0.07514566544117648,0.2673140056557093,-1.386976,0.834225,-0.18085299999999999,-0.0895945,0.044049
359,0.04306018382352941,0.2550590015253594,-1.761948,2.0,-0.014978249999999999,0.0376525,0.09084475
360,-0.10410221323529412,0.2960096023213185,-0.970872,0.736693,-0.3122975,-0.07716100000000001,0.08380425
361,-0.0999698713235294,0.2694729688439554,-0.796919,0.6037,-0.280911,-0.10101,0.055525250000000005
362,-0.09125276102941177,0.2618459021196876,-0.77703,0.818396,-0.25477900000000003,-0.119564,0.06577325
363,-0.02150344852941177,0.24846251900272842,-1.078569,2.0,-0.07640075,-0.004701,0.05201575
364,-0.019414507352941174,0.2440969247516359,-2.0,1.485955,-0.0487165,0.0011185000000000001,0.0520885
365,0.023446088235294118,0.2266113160341945,-1.522889,2.0,-0.0167525,0.0244865,0.066263
366,0.02527161029411765,0.20831929579076416,-1.869291,2.0,-0.014002249999999999,0.0267675,0.07220275000000001
367,-0.01841631617647059,0.25105931735409553,-2.0,2.0,-0.06750275,-0.0103435,0.0424745
368,-0.031003187500000005,0.28396419886816043,-2.0,0.654938,-0.03631525,0.008632500000000001,0.053725499999999995
369,0.04058877573529412,0.27900293053863173,-1.828938,2.0,-0.016899749999999998,0.0215215,0.06776099999999999
370,-0.06871857352941176,0.3999460633749593,-2.0,0.672083,-0.0490965,0.0024835,0.05966525
371,-0.07998739705882352,0.2890899494409462,-0.716529,0.66038,-0.28789125,-0.0772805,0.13442925
372,-0.06295562867647059,0.26929281564186164,-0.937542,0.7998,-0.23647049999999997,-0.0534315,0.13593625
373,0.022337790441176474,0.13714308335866424,-1.25114,0.678293,-0.0099575,0.0282175,0.067522
374,-0.000827941176470586,0.22891315729192335,-1.510572,1.827533,-0.033721,0.0093905,0.05630874999999999
375,-0.08277990073529413,0.2586533279975478,-2.0,1.233014,-0.13778925,-0.068519,-0.00714475
376,-0.003496077205882353,0.25012535905959016,-2.0,2.0,-0.02350275,0.0183,0.06260525
377,-0.05969109558823529,0.2707258918861333,-0.907216,0.507936,-0.21874249999999998,-0.030518499999999997,0.144735
378,-0.08918830514705883,0.285196952837973,-0.735873,0.708368,-0.29302825,-0.0858235,0.08724825
379,-0.08609136397058824,0.2749061025136247,-0.834123,0.908884,-0.257671,-0.10190450000000001,0.08402625
380,0.009692514705882355,0.3021191581017133,-2.0,2.0,-0.04296725,0.003875,0.06891775
381,-0.018113955882352942,0.258736853445007,-1.928047,2.0,-0.047725750000000004,0.009563,0.06286175
382,-0.2721663198529412,0.39541809670086386,-1.794123,1.197082,-0.49470824999999996,-0.3649475,-0.12584925
383,0.02523003676470588,0.282597581089152,-2.0,2.0,-0.02157875,0.038538,0.09200725000000001
384,-0.050676018382352944,0.2627523031945908,-1.021711,0.922657,-0.2056115,-0.059478500000000004,0.10661025
385,-0.08029028676470587,0.255310561264823,-1.74954,0.614758,-0.22033024999999998,-0.1022825,0.0570415
386,-0.34142989338235297,0.47050829003665057,-1.227012,1.265475,-0.71001025,-0.426187,-0.042614250000000006
387,-0.08648444117647058,0.2596801639520823,-0.781747,0.549607,-0.25364625,-0.0842665,0.092353
388,-0.15120510294117645,0.25749250389348227,-0.647442,1.111807,-0.27347275,-0.211371,-0.118647
389,-0.12389453676470588,0.32757952110900646,-1.063808,0.669635,-0.35682325,-0.103738,0.12426675000000001
390,-0.10152051102941177,0.2580259763645129,-0.924371,1.111674,-0.2598775,-0.109481,0.063387
391,-0.1891888713235294,0.3667670483017922,-1.245199,0.66705,-0.43446999999999997,-0.197854,0.08400375
392,-0.14996160294117647,0.31228304576484117,-1.262558,1.333884,-0.31183825,-0.197544,-0.07106875
393,0.01715527573529412,0.2978580246460966,-2.0,2.0,-0.03918825,0.009171499999999999,0.06767975
394,0.012262750000000001,0.3166194089246084,-2.0,2.0,-0.04315325,0.006849,0.06466625
395,-0.08436497426470586,0.27873588084432516,-1.114275,0.613306,-0.2650775,-0.059657,0.0810535
396,-0.12219477941176471,0.2922457600557728,-0.916708,0.858243,-0.32914499999999997,-0.1602045,0.06343125
397,-0.03905210294117647,0.2342947693464204,-0.691237,0.82135,-0.18601774999999998,-0.054283,0.092455
398,-0.21691834926470588,0.42153316953215303,-1.017487,0.764378,-0.56827425,-0.26988449999999997,0.12371125000000001
399,-0.1780830220588235,0.3023374737915463,-0.602374,0.913583,-0.35738325,-0.2787495,-0.136005
400,0.03394881617647059,0.24832229744189133,-2.0,1.982287,-0.015210000000000001,0.02618,0.09592175
401,-0.1346202830882353,0.2883898210336881,-1.197638,1.109932,-0.2576375,-0.18000149999999998,-0.06938225
402,-0.21465367647058825,0.3972326926038251,-0.91917,0.996607,-0.514592,-0.277501,0.04167125
403,-0.8352694926470589,0.4046151606432738,-2.0,1.537813,-1.0344515,-0.888129,-0.7462205
404,-0.08011527573529413,0.2700416908238996,-0.798513,0.685405,-0.24526625,-0.051680500000000004,0.09952074999999999
405,-0.02734094117647059,0.30727128281197325,-2.0,2.0,-0.04483325,0.015163,0.058141
406,-0.02822777573529412,0.2972990098875336,-2.0,1.768791,-0.0369755,0.009188,0.05990975
407,-0.21901682352941176,0.33217667080318564,-1.082323,1.239911,-0.39748274999999994,-0.28629499999999997,-0.16928325
408,-0.0486720955882353,0.28011522023835483,-0.97104,1.155496,-0.183255,-0.0981605,0.0496525
409,0.0013122095588235306,0.25364282995331144,-2.0,2.0,-0.05716425,0.0015105000000000001,0.05682125
410,-0.11060998161764707,0.37862228446652535,-0.922878,0.599419,-0.44058549999999996,-0.0212525,0.209837
411,-0.011862283088235294,0.26955419698545785,-2.0,2.0,-0.0331065,0.0146795,0.053044499999999994
412,-0.08140075000000001,0.27158206294108334,-1.12741,0.754343,-0.253185,-0.0847755,0.08597675
413,-0.11529490808823531,0.2977617128424633,-0.712014,1.074706,-0.29288275,-0.1876495,-0.06704625
414,0.008864463235294117,0.209202136273341,-1.28972,1.164202,-0.0626795,0.004366999999999999,0.09092975
415,-0.09305783088235293,0.29274129448149155,-0.632123,0.701948,-0.31040100000000004,-0.13380399999999998,0.08932074999999999
416,-0.03089381985294118,0.28022441729362574,-2.0,1.404086,-0.051005499999999995,0.0079055,0.06432625
417,-0.09172173897058823,0.28757835330363896,-0.798021,0.921891,-0.29294475,-0.099303,0.11250075000000001
418,-0.032305691176470586,0.2621022479254774,-2.0,1.376386,-0.063802,-0.0174975,0.022868500000000003
419,-0.00953016544117647,0.20743927479829838,-2.0,0.536126,-0.058072250000000006,0.0024955,0.054888
420,-0.2041749669117647,0.3567668898351344,-0.9762,0.973768,-0.4789215,-0.273149,0.041340749999999996
421,-0.016250783088235295,0.23539070780306973,-2.0,1.255988,-0.05681625,-0.0009375,0.060955499999999996
422,0.02069283088235294,0.25920442862439835,-2.0,2.0,-0.030027750000000002,0.030151,0.09234824999999999
423,0.015780665441176473,0.2257577785545807,-1.673776,2.0,-0.011842250000000002,0.0280555,0.0674505
424,-0.1901450294117647,0.37832099293609595,-1.024993,1.01367,-0.46060575,-0.232504,0.06058125
425,0.020046091911764704,0.16524074677164116,-1.553047,0.568081,-0.017304,0.02499,0.07284850000000001
426,-0.039993959558823525,0.25387121502009924,-2.0,0.396516,-0.04732549999999999,0.0051365000000000004,0.046061250000000005
427,-0.07125623161764706,0.26905756459495095,-0.943624,0.798564,-0.25070575,-0.0907965,0.07767750000000001
428,-0.06128731617647059,0.2592794380121855,-0.732033,0.604116,-0.2155475,-0.051213499999999995,0.13811974999999999
429,-0.02844333455882353,0.3027725374849866,-0.7493,0.845383,-0.2524385,-0.0239885,0.17924
430,-0.30146841911764705,0.41678223427376165,-1.01561,1.146527,-0.55844475,-0.4367515,-0.2107115
431,-0.03288411029411765,0.3687301382594803,-2.0,2.0,-0.05980175,0.0105595,0.070916
432,-0.09303913602941177,0.29491992894839497,-2.0,1.452102,-0.155238,-0.075238,-0.008827
433,0.048132536764705885,0.266483189315988,-2.0,2.0,-0.0014435,0.042550000000000004,0.091475
434,-0.058329841911764706,0.2760078024371762,-1.086812,0.800486,-0.2466835,-0.07888400000000001,0.11056099999999999
435,-0.055280040441176466,0.25826250071981705,-0.847504,0.750487,-0.223142,-0.038656499999999996,0.13240225
436,-0.36293793382352946,0.5406520391987918,-1.72833,1.12035,-0.77081625,-0.351535,0.0269335
437,-0.04829501838235294,0.25322438386053475,-0.665419,1.014131,-0.23615175,-0.066737,0.1074925
438,-0.14770230514705882,0.3214678017784646,-2.0,1.298613,-0.32260875,-0.186891,-0.027161249999999998
439,-0.07468376470588234,0.2954166363547182,-0.720892,0.664288,-0.30268225,-0.062184,0.128535
440,-0.19746210661764707,0.287190165747891,-1.600802,1.386219,-0.30878025,-0.207281,-0.12889575
441,-0.15518917647058822,0.38533235116575937,-1.378924,1.081403,-0.399428,-0.2018845,0.0647095
442,-0.08786965073529411,0.2959879270213755,-1.029833,0.711392,-0.28577925,-0.099171,0.08530725
443,-0.034656735294117655,0.25049623453929154,-2.0,0.591879,-0.07624,-0.013407,0.0481115
444,-0.08786288235294117,0.28181046277940436,-0.79879,0.84876,-0.28901075,-0.116314,0.08618425
445,-0.1509201875,0.30566429339173234,-1.248794,1.073554,-0.3318445,-0.2068295,-0.042040749999999995
446,-0.2277362867647059,0.4066807123905936,-1.117642,0.910299,-0.556678,-0.256353,0.07261499999999999
447,-0.07937254779411765,0.3458835012189552,-0.999239,1.144109,-0.282244,-0.0586485,0.1807335
448,-0.08086072426470588,0.2638316311940132,-0.824624,0.670411,-0.273916,-0.08325199999999999,0.114982
449,-0.032455099264705876,0.30946838966132667,-2.0,1.129296,-0.055610749999999994,0.006385,0.07151225
450,-0.06792319485294118,0.2589680913641755,-0.702169,0.707264,-0.25335725,-0.0892615,0.105265
451,-0.10071501102941177,0.26499639776199685,-0.85688,1.463322,-0.26165425,-0.1503755,0.002012
452,-0.07114498161764707,0.25935202650219924,-1.384256,0.830274,-0.22272475,-0.103993,0.03599975
453,0.011200525735294113,0.2868201623928453,-2.0,2.0,-0.03352225,0.021421,0.0797265
454,-0.07859058088235293,0.2890661396902445,-1.156735,1.027211,-0.2393095,-0.08802,0.1019205
455,-0.36550201102941177,0.4062918637747891,-1.230645,1.283429,-0.63725,-0.4667365,-0.234966
456,-0.0764498125,0.28402081788282496,-1.010366,0.905891,-0.27014950000000004,-0.0856385,0.10140174999999998
457,-0.05782928676470589,0.2707265790597919,-0.80729,0.713261,-0.21776874999999998,-0.0487645,0.13016300000000003
458,-0.10144473529411766,0.2848718190237764,-0.979902,0.608335,-0.274795,-0.10703750000000001,0.07342275000000001
459,-0.1889623125,0.424958842865532,-1.373054,0.779014,-0.4658855,-0.16652899999999998,0.1261325
460,0.004254275735294118,0.32427409848044086,-2.0,2.0,-0.045946,0.024151,0.08156825
461,0.01461541544117647,0.24791129383665622,-2.0,2.0,-0.020940249999999997,0.02419,0.07067899999999999
462,-0.21613732352941173,0.34477781684524283,-1.01808,1.035227,-0.452449,-0.2820265,-0.032170500000000005
463,0.03593018014705883,0.22789361722652277,-2.0,2.0,-0.01617225,0.03127,0.083571
464,-0.05391196323529412,0.23994638531479975,-0.776921,1.350899,-0.18359324999999999,-0.079622,0.04907399999999999
465,-0.0672038419117647,0.2577198318977655,-0.700986,0.758862,-0.24518875,-0.072921,0.097448
466,-0.1127452830882353,0.2995127239419913,-0.764801,0.910563,-0.30520025,-0.15669349999999999,0.08343975000000001
467,-0.0442694375,0.2521645221259833,-2.0,0.80016,-0.160262,-0.0592615,0.06863024999999999
468,-0.08667177573529412,0.28231337485459596,-0.874871,0.600158,-0.216139,-0.066027,0.04591475
469,-0.08351202573529412,0.2824172144272653,-1.016759,0.586122,-0.2847155,-0.090119,0.11256174999999999
470,-0.07398075735294117,0.2736377420748659,-0.62959,1.014695,-0.25206625000000005,-0.11310300000000001,0.053462249999999996
471,-0.0917566875,0.29292692732118786,-1.503668,0.771435,-0.2762915,-0.1436825,0.0708955
472,-0.06774316911764705,0.2547475333368012,-0.836895,0.500912,-0.22438924999999998,-0.059336,0.11963825
473,0.01965635661764706,0.24621743544351982,-2.0,2.0,-0.042355250000000004,0.013462,0.08599525
474,-0.13423291544117646,0.36421720731406737,-1.023433,0.673685,-0.37513975,-0.10383200000000001,0.109862
475,-0.04462824264705882,0.25796365718405373,-0.532689,1.113686,-0.22612000000000002,-0.072109,0.09163
476,-0.20521176102941177,0.3056734674897085,-0.896858,1.1457,-0.4005285,-0.2568605,-0.06619449999999999
477,-0.29405254044117646,0.305516298263462,-0.949068,1.539043,-0.48116375,-0.316434,-0.1359135
478,0.027057786764705886,0.19212533001825566,-1.596245,1.592315,-0.0193475,0.031928,0.08851300000000001
479,-0.0773850036764706,0.31586305093829475,-1.077497,0.519585,-0.21689725,-0.0090635,0.14682525
480,-0.07735904779411763,0.25765350858493347,-0.931903,0.703408,-0.23297250000000003,-0.045483499999999996,0.09905225
481,-0.10440646323529412,0.28883913104712367,-0.917365,1.100849,-0.31259624999999996,-0.12389549999999999,0.052659
482,-0.09194357352941175,0.26477583260005705,-0.806915,0.625814,-0.290026,-0.137075,0.059609499999999996
483,-0.10082191544117647,0.282572385769487,-1.543162,0.486838,-0.24312825,-0.1030075,0.06155875
484,-0.12667563602941176,0.2842678519804595,-0.76595,1.215796,-0.29300475,-0.19767400000000002,-0.05944775
485,-0.08023580147058823,0.2736257563822163,-1.181355,1.020232,-0.25553225,-0.114301,0.0678565
486,-0.06840476838235295,0.2859818162165879,-1.006628,0.626564,-0.25085999999999997,-0.0356695,0.13104075
487,-0.008309183823529413,0.20282646579167063,-1.170497,2.0,-0.07498225,-0.011387999999999999,0.045887250000000004
488,-0.09503213970588235,0.28168912615902986,-0.783,0.791583,-0.2727625,-0.12112149999999999,0.08213375
489,-0.27607766544117646,0.4310656389959934,-1.305512,1.269745,-0.5822477500000001,-0.353262,-0.0092135
490,-0.27446192279411763,0.40161450198650117,-1.109086,0.753093,-0.58195475,-0.33333749999999995,0.0127375
491,-0.1506217867647059,0.30698171904539334,-1.002745,0.968339,-0.33178050000000003,-0.2305485,-0.0932895
492,0.03717833823529412,0.22527955889171217,-2.0,2.0,-0.01029225,0.0299675,0.09650175
493,-0.006880161764705882,0.24214145009224528,-1.859345,2.0,-0.050148,-0.008076,0.05835525
494,0.03392354779411765,0.23644561054342933,-2.0,2.0,-0.02560175,0.020983,0.076229
495,-0.15135451102941175,0.3051360586726145,-0.91924,0.975306,-0.33449249999999997,-0.18320750000000002,-0.01632275
496,-0.06652511029411765,0.26140628684201905,-0.847919,0.647128,-0.22943775,-0.0602385,0.1085515
497,-0.07025677941176471,0.25875654858856434,-0.755468,0.632706,-0.21775825000000001,-0.041456,0.116881
498,-0.24067288970588235,0.44432599228162045,-1.259975,0.848729,-0.5644549999999999,-0.22070800000000002,0.06613825
499,0.05477221323529412,0.23500032904261722,-1.131004,2.0,-0.04766675,0.026826000000000003,0.11642775
500,-0.040955801470588235,0.2962198351203341,-1.01391,0.834181,-0.265893,-0.0116185,0.16633275
501,0.01799496323529412,0.3055935157230783,-1.909432,2.0,-0.0358705,0.0194755,0.078434
502,-0.24930142279411763,0.31261826688081995,-0.755611,0.77376,-0.471993,-0.336231,-0.102353
503,0.03447904044117647,0.21658676876529925,-2.0,2.0,-0.02560075,0.02676,0.09070724999999999
504,-0.4146337352941177,0.4503143036777975,-1.716538,1.302803,-0.6357575,-0.4739585,-0.2873605
505,-0.6568838051470588,0.5437190677629755,-1.868604,1.354749,-0.98790075,-0.811625,-0.44771875000000005
506,-0.5144867757352941,0.49883625535532594,-1.48198,1.237316,-0.851831,-0.6732899999999999,-0.33457275
507,0.012227525735294117,0.21886861650534223,-2.0,1.295568,-0.0270795,0.0212785,0.06606999999999999
508,-0.11436525735294116,0.336297089316489,-1.181192,0.692016,-0.28196175,-0.08086199999999999,0.1168105
509,-0.04481525735294116,0.33590640812803485,-0.931128,0.870332,-0.2774485,-0.056464,0.1804905
510,-0.07302865073529412,0.2616886668888117,-0.829173,0.986687,-0.2501555,-0.0592975,0.11064049999999999
511,-0.30784281617647064,0.4478123785180526,-1.091012,0.931367,-0.664002,-0.4351575,0.0259755
512,-0.0995375661764706,0.26532059057421464,-0.775892,0.983665,-0.27193049999999996,-0.1213625,0.07182275
513,-0.13315451470588235,0.28154679307179914,-0.780497,0.720667,-0.33384825,-0.187523,0.052354250000000005
514,-0.14343562499999998,0.29174436924198466,-1.404863,1.108777,-0.32060525,-0.16126000000000001,0.030578
515,-0.09203678308823529,0.27241728093547984,-0.83656,0.627166,-0.26216525,-0.0860495,0.09095875
516,-0.4331026691176471,0.44797896069378107,-1.597823,1.226375,-0.747753,-0.5203359999999999,-0.21898025000000002
517,-0.22926419117647057,0.35275217922265356,-1.218173,0.692549,-0.48276525,-0.2344705,0.03300500000000001
518,-0.16272846691176468,0.3341919261095782,-0.849816,0.908998,-0.3779785,-0.2061075,0.0232395
519,-0.07593192647058823,0.26437125793207966,-0.922155,0.691375,-0.24321399999999999,-0.06399949999999999,0.09864300000000001
520,-0.13788037867647057,0.35849105038112217,-0.89627,0.784327,-0.40572175,-0.0910735,0.104895
521,-0.005446904411764705,0.2790402724539501,-1.628465,2.0,-0.06247925,-0.00778,0.0677835
522,-0.08956720955882352,0.2982426132458311,-2.0,0.94411,-0.270822,-0.13764300000000002,0.046154
523,0.029024955882352942,0.32811817492855616,-2.0,2.0,-0.028664000000000002,0.026154,0.08335025
524,0.004126441176470587,0.19353722523842587,-1.161931,1.402851,-0.056381749999999994,0.0050535,0.06649425
525,0.02364820220588235,0.24858955886938322,-1.750599,2.0,-0.0216105,0.033491,0.08253775
526,-0.03527136029411764,0.2971664616126044,-2.0,1.917166,-0.05236425,0.0010655,0.0377025
527,0.033209522058823535,0.21776443268387946,-2.0,2.0,-0.0158265,0.0263475,0.073063
528,-0.10391613235294118,0.3380572058503671,-2.0,0.658765,-0.3277425,-0.095175,0.14983825
529,-0.000987169117647059,0.20524966810919484,-1.929207,0.91224,-0.0360525,0.015407,0.0726465
530,-0.0888004044117647,0.30051078978320095,-2.0,0.822229,-0.25469625,-0.12099399999999999,0.06383749999999999
531,-0.16299101470588237,0.30056471690036546,-1.166233,1.264995,-0.37604699999999996,-0.15191949999999999,0.03793375
532,-0.1098942794117647,0.29452755615170206,-0.830308,0.743749,-0.341575,-0.120382,0.07958725
533,-0.11505753308823531,0.29844921942398456,-1.175338,1.023415,-0.30340150000000005,-0.16715750000000001,0.048996
534,-0.1247507132352941,0.2926324566620596,-2.0,1.631267,-0.2091015,-0.136684,-0.0515815
535,-0.2007846213235294,0.4121168289583653,-0.931024,0.803142,-0.528262,-0.298932,0.10585175
536,-0.23054111029411767,0.2512707108168245,-0.744529,1.475227,-0.33414000000000005,-0.258187,-0.19486
537,0.0027746948529411776,0.31807099373227515,-0.986952,1.770112,-0.2213395,-0.0270645,0.16441224999999998
538,-0.25093152573529415,0.4829179545666353,-1.301403,0.955418,-0.6275355,-0.18457050000000003,0.12199575
539,0.02760258088235294,0.12969252108318574,-1.382519,0.377617,-0.009711,0.0299005,0.0809755
540,-0.018083558823529414,0.23549448677213244,-1.917503,0.774944,-0.0998185,-0.035362000000000005,0.0435285
541,-0.3820542647058824,0.32682998633023425,-1.099092,1.660231,-0.561029,-0.4430925,-0.25257799999999997
542,-0.06035242279411765,0.2542562740082538,-0.787464,0.547326,-0.2261625,-0.0676595,0.10389875000000001
543,-0.12121661029411764,0.30292857306177834,-1.128197,0.874073,-0.32114525,-0.09329950000000001,0.06683025
544,0.03358077205882353,0.1584953255819797,-0.658293,2.0,-0.017700749999999998,0.021469500000000002,0.06612375
545,-0.12402648529411764,0.28299267356981345,-2.0,1.299394,-0.194533,-0.1177965,-0.05474575
546,-0.25806826102941177,0.3133399147354528,-0.744652,1.134066,-0.44159675,-0.323755,-0.20219025000000002
547,-0.11007594852941176,0.3046913695204982,-1.008886,1.101274,-0.28343975,-0.16632249999999998,-0.02642625
548,-0.09324127573529412,0.29849873305804586,-0.673302,0.994629,-0.29601500000000003,-0.1603835,-0.00058975
549,-0.11028485661764706,0.3459103523449637,-1.074198,0.793541,-0.33784975000000006,-0.06286,0.13062775000000001
550,-0.15040451838235294,0.41723433851439384,-1.138248,0.733342,-0.49214075,-0.173954,0.15266375000000001
551,-0.05713530147058824,0.2835164008487433,-0.989675,0.759233,-0.21749999999999997,-0.0281665,0.1310225
552,-0.08820738970588235,0.2933723663529166,-0.718594,0.963355,-0.29353625,-0.1056365,0.09300599999999999
553,-0.060394066176470584,0.24192405675411988,-0.830062,0.789322,-0.19799774999999997,-0.0961385,0.05472425
554,-0.07150419485294118,0.2645712151660424,-1.106331,0.478622,-0.21674549999999998,-0.037032999999999996,0.11859375
555,-0.07788945220588234,0.2913737051732111,-0.808099,0.706996,-0.3042835,-0.09684000000000001,0.126892
556,-0.11229788602941176,0.3048993100922916,-0.740822,0.913771,-0.34662449999999995,-0.157835,0.07494675
557,-0.02518331985294118,0.25767450960051247,-2.0,1.027573,-0.06120275,-0.013567,0.0351095
558,0.027539352941176466,0.2533537031489373,-2.0,2.0,-0.022499750000000002,0.0271495,0.0926855
559,-0.03813383455882353,0.2469819472576532,-0.841291,0.814587,-0.2084825,-0.083459,0.095482
560,-0.36524955147058824,0.4020352225288395,-1.462575,1.544227,-0.6353702499999999,-0.47651350000000003,-0.202857
